name	lon	lat	ele	lon_DEM	lat_DEM	ele_DEM	diff	mark
CH_IYLAU	11.0333	46.5167	2165	11.0322222222222	46.5166666666667	2162.890625	2.109375	ok
CH_MLS	7.0167	46.55	1974	7.01666666666667	46.55	1907.5625	66.4375	ok
CH_SLFATT	7.2667	46.1	2545	7.26777777777778	46.1011111111111	2674.890625	-129.890625	NO
CH_SLFDIA	7.25	46.3167	2575	7.25	46.3166666666667	2523.140625	51.859375	ok
CH_SLFTR2	7.5833	46.3667	2480	7.58333333333333	46.3677777777778	2524.75	-44.75	ok
CH_SLFBV2	7.2333	45.9833	2700	7.23222222222222	45.9833333333333	2546.40625	153.59375	NO
CH_SLFORT	8.95	46.9167	1830	8.95	46.9166666666667	1808.03125	21.96875	ok
CH_SLFLU2	8.7833	46.6	2550	8.78333333333333	46.6011111111111	2637.125	-87.125	ok
CH_SLFSCB	8.1	46.7833	1770	8.10111111111111	46.7833333333333	1815.859375	-45.859375	ok
CH_SLFML2	9.6167	47.0833	1976	9.61666666666667	47.0833333333333	2139.203125	-163.203125	NO
CH_SLFMTR	8.9167	46.4167	1890	8.91666666666667	46.4166666666667	2099.828125	-209.828125	NO
CH_SLFMEI	8.55	46.75	2210	8.55	46.75	2516.171875	-306.171875	NO
CH_IYMEL	10.6167	46.85	2450	10.6166666666667	46.85	2494.484375	-44.484375	ok
CH_SLFME2	9.1667	46.4167	2380	9.16777777777778	46.4166666666667	2231.78125	148.21875	NO
CH_PERLAP	7.2833	46.1	2505	7.28333333333333	46.1011111111111	2901.046875	-396.046875	NO
CH_SLFMU2	7.9333	46.3333	2210	7.93222222222222	46.3322222222222	2074.015625	135.984375	NO
CH_SLFMO2	8.75	46.9333	2083	8.75	46.9322222222222	1804.921875	278.078125	NO
CH_SLFMT2	9.0167	46.8667	2474	9.01666666666667	46.8677777777778	2796.359375	-322.359375	NO
CH_SLFMAE	7.95	46.6167	2165	7.95	46.6166666666667	1993.796875	171.203125	NO
CH_SLFNAS	10.25	46.8167	2350	10.25	46.8166666666667	2479.5	-129.5	NO
CH_NAP	7.9333	47	1403	7.93222222222222	46.9988888888889	1277.5625	125.4375	NO
CH_SLFNA2	8.8667	46.4667	2070	8.86777777777778	46.4677777777778	2193.328125	-123.328125	NO
CH_SLFNE3	7.3333	46.15	2204	7.33222222222222	46.15	1950.375	253.625	NO
CH_SLFOB2	8.3167	46.55	2430	8.31666666666667	46.55	2518.796875	-88.796875	ok
CH_SLFOB3	8.35	46.5	2200	8.35	46.4988888888889	1977.46875	222.53125	NO
CH_SLFOF2	10.2833	46.6333	2360	10.2833333333333	46.6322222222222	2298.84375	61.15625	ok
CH_IYPTR	11.4833	46.8	2100	11.4833333333333	46.7988888888889	2373.953125	-273.953125	NO
CH_IYPFE	11.0833	46.8	1640	11.0833333333333	46.7988888888889	1757.375	-117.375	NO
CH_IYPFG	11.1	46.8	2015	11.1011111111111	46.7988888888889	1666.6875	348.3125	NO
CH_IYPFD	11.6833	46.95	2808	11.6833333333333	46.95	2704.71875	103.28125	NO
CH_IYPFS	11.6833	46.9333	2050	11.6833333333333	46.9322222222222	2352.34375	-302.34375	NO
CH_SLFLA3	9.7	46.4167	2300	9.69888888888889	46.4166666666667	2161.421875	138.578125	NO
CH_SLFLA2	9.75	46.45	2730	9.75	46.45	2635.96875	94.03125	ok
CH_SLFPMA	9.5333	46.5833	2430	9.53222222222222	46.5833333333333	2504.4375	-74.4375	ok
CH_PLF	7.2667	46.75	1042	7.26777777777778	46.75	1027.234375	14.765625	ok
CH_ROB	10.0667	46.35	1078	10.0677777777778	46.35	1121.125	-43.125	ok
CH_IYPRR	12.1167	46.6667	2340	12.1166666666667	46.6677777777778	2318.140625	21.859375	ok
CH_IYPRM	12.1167	47.0333	2006	12.1166666666667	47.0322222222222	2082.65625	-76.65625	ok
CH_SLFPU2	8.8667	46.6333	2195	8.86777777777778	46.6322222222222	2134.8125	60.1875	ok
CH_IYRAT	11.3	46.85	1907	11.3011111111111	46.85	1798.890625	108.109375	NO
CH_SBE	9.1833	46.4667	1638	9.18333333333333	46.4677777777778	1755.875	-117.875	NO
CH_SLFSA4	7.9	46.1167	2680	7.90111111111111	46.1166666666667	2648.90625	31.09375	ok
CH_SLFSA5	7.9833	46.1333	2952	7.98333333333333	46.1322222222222	2899.796875	52.203125	ok
CH_SLFSA3	7.9667	46.1167	2810	7.96777777777778	46.1166666666667	2736.34375	73.65625	ok
CH_SLFSA2	7.8833	46.1667	2480	7.88333333333333	46.1677777777778	2207.390625	272.609375	NO
CH_SAM	9.8833	46.5333	1708	9.88333333333333	46.5322222222222	1707.875	0.125	ok
CH_SLFSMN	10.3333	46.95	2520	10.3322222222222	46.95	2681.6875	-161.6875	NO
CH_PERSCH	7.8333	46.55	2913	7.83222222222222	46.55	2225.921875	687.078125	NO
CH_SLFSH2	7.8333	46.5833	2360	7.83222222222222	46.5833333333333	2569.984375	-209.984375	NO
CH_IYSFI	10.8167	46.7333	1950	10.8166666666667	46.7322222222222	1750.875	199.125	NO
CH_IYSTG	10.7667	46.7833	3035	10.7677777777778	46.7833333333333	2974.03125	60.96875	ok
CH_SLFSC3	8.7833	46.8833	2330	8.78333333333333	46.8833333333333	1973.734375	356.265625	NO
CH_SLFSC2	8.7167	46.8167	2030	8.71666666666667	46.8166666666667	2158.453125	-128.453125	NO
CH_SCU	10.2833	46.8	1303	10.2833333333333	46.7988888888889	1456.484375	-153.484375	NO
CH_PERRIT	7.85	46.1667	2690	7.85	46.1677777777778	2682.078125	7.921875	ok
CH_IYSEI	11.6833	46.5167	2055	11.6833333333333	46.5166666666667	2043.703125	11.296875	ok
CH_IYROT	12.3667	46.6667	1910	12.3677777777778	46.6677777777778	1724.3125	185.6875	NO
CH_SLFSHE	7.8167	46.75	1850	7.81666666666667	46.75	1833.03125	16.96875	ok
CH_SLFBOR	8.1167	46.2833	2520	8.11666666666667	46.2833333333333	2682.015625	-162.015625	NO
CH_SLFSP3	8.05	46.1833	2420	8.05	46.1833333333333	2267.46875	152.53125	NO
CH_SLFSP2	8.1167	46.2333	2620	8.11666666666667	46.2322222222222	2663.515625	-43.515625	ok
CH_SLFSTN	7.75	46.1667	2910	7.75	46.1677777777778	2915.6875	-5.6875	ok
CH_PERSTO	7.8167	45.9833	3415	7.81666666666667	45.9833333333333	2968.078125	446.921875	NO
CH_SLFST2	7.5167	46.6833	1780	7.51666666666667	46.6833333333333	1816.15625	-36.15625	ok
CH_IYSUM	10.6167	46.5	2825	10.6166666666667	46.4988888888889	2897.921875	-72.921875	ok
CH_SLFTA3	9.45	46.8833	2170	9.45	46.8833333333333	2291.828125	-121.828125	NO
CH_SLFTA2	9.3833	46.9667	2460	9.38333333333333	46.9677777777778	2392.03125	67.96875	ok
CH_IYTIM	11.15	46.9167	2230	11.15	46.9166666666667	2246.046875	-16.046875	ok
CH_SLFTIT	8.4167	46.7833	2140	8.41666666666667	46.7833333333333	2368.890625	-228.890625	NO
CH_SLFTU2	8.7167	46.6833	2270	8.71666666666667	46.6833333333333	2383.125	-113.125	NO
CH_SLFTU3	8.7333	46.65	2220	8.73222222222222	46.65	2128.609375	91.390625	ok
CH_ULR	8.3	46.5	1345	8.30111111111111	46.4988888888889	1357.8125	-12.8125	ok
CH_IYRBW	10.8167	46.4667	2255	10.8166666666667	46.4677777777778	2320.90625	-65.90625	ok
CH_SLFUR2	8.5167	46.5833	2170	8.51666666666667	46.5833333333333	2300.59375	-130.59375	NO
CH_SLFIL2	6.8333	46.1833	2020	6.83222222222222	46.1833333333333	1693.921875	326.078125	NO
CH_SLFVL2	9.2	46.6667	2070	9.19888888888889	46.6677777777778	1580.21875	489.78125	NO
CH_SLFVI2	10.45	46.9333	2730	10.45	46.9322222222222	2573.8125	156.1875	NO
CH_SLFRNZ	8.6333	46.6833	2400	8.63222222222222	46.6833333333333	2737.703125	-337.703125	NO
CH_IYWEI	11.8667	46.9333	2155	11.8677777777778	46.9322222222222	1863.546875	291.453125	NO
CH_IYWEN	11.5333	46.4333	1128	11.5322222222222	46.4322222222222	1334.609375	-206.609375	NO
CH_SLFYBR	8.8333	47.0333	1701	8.83222222222222	47.0322222222222	1799.921875	-98.921875	NO
CH_ZER	7.75	46.0333	1638	7.75	46.0322222222222	1866.953125	-228.953125	NO
CH_SLFZE4	7.7	46	2408	7.70111111111111	45.9988888888889	2409.828125	-1.828125	ok
CH_SLFZE2	7.7333	46.05	2750	7.73222222222222	46.05	3072.984375	-322.984375	NO
CH_SLFZN2	10.0167	46.7	2680	10.0166666666667	46.7011111111111	2683.234375	-3.234375	ok
IT_VDA_AO_BIONAZ-PLACE_MOULIN_1040	7.49137	45.8997	1979	7.49222222222222	45.8988888888889	1933.625	45.375	ok
IT_VDA_AO_CHAMOIS-LAC_DE_LOU_1080	7.62275	45.8446	2020	7.62333333333333	45.8455555555556	2022.453125	-2.453125	ok
IT_VDA_AO_CHAMPORCHER-RIFUGIO_DONDENA_1120	7.55184	45.6123	2181	7.55222222222222	45.6122222222222	2185.328125	-4.328125	ok
IT_VDA_AO_COGNE-LILLAZ_1140	7.39184	45.5951	1613	7.39222222222222	45.5944444444444	1628.140625	-15.140625	ok
IT_VDA_AO_COGNE-GRAND_CROT_1160	7.36744	45.588	2279	7.36777777777778	45.5877777777778	2266.390625	12.609375	ok
IT_VDA_AO_COURMAYEUR-FERRACHET_1170	7.02754	45.8668	2290	7.02777777777778	45.8677777777778	2350.09375	-60.09375	ok
IT_VDA_AO_COURMAYEUR-MONT_DE_LA_SAXE_1200	6.98204	45.817	2110	6.98111111111111	45.8166666666667	2095.15625	14.84375	ok
IT_VDA_AO_COURMAYEUR-PRE_DE_BARD_1220	7.06523	45.8843	2040	7.06555555555556	45.8833333333333	2040.796875	-0.796875	ok
IT_VDA_AO_FENIS-LAVODILEC_1240	7.48514	45.6448	2250	7.48555555555556	45.6455555555556	2218.5625	31.4375	ok
IT_VDA_AO_GRESSAN-PILA_LEISSE_1250	7.30885	45.6643	2280	7.30777777777778	45.6633333333333	2303.46875	-23.46875	ok
IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270	7.82587	45.8306	1642	7.82555555555556	45.83	1640.203125	1.796875	ok
IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300	7.82505	45.7484	2038	7.82555555555556	45.7477777777778	2026.640625	11.359375	ok
IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340	6.91591	45.6837	2430	6.91666666666667	45.6833333333333	2421.59375	8.40625	ok
IT_VDA_AO_LA_THUILE-VILLARET_1360	6.95609	45.7095	1488	6.95666666666667	45.71	1515.359375	-27.359375	ok
IT_VDA_AO_MORGEX-LAVANCHER_1390	7.02014	45.7952	2842	7.02111111111111	45.7944444444444	2788.6875	53.3125	ok
IT_VDA_AO_OLLOMONT-BY_1440	7.30066	45.8814	2017	7.30111111111111	45.8811111111111	2006.828125	10.171875	ok
