station year duration start flag
HSD_IT_BZ_Maia_Alta_Osservatore 2003 4 144 OK
HSD_IT_BZ_Maia_Alta_Osservatore 2004 5 129 OK
HSD_IT_BZ_Maia_Alta_Osservatore 2005 10 118 OK
HSD_IT_BZ_Maia_Alta_Osservatore 2006 14 89 OK
HSD_IT_BZ_Maia_Alta_Osservatore 2007 0 NA OK
HSD_IT_BZ_Maia_Alta_Osservatore 2008 0 NA OK
HSD_IT_BZ_Maia_Alta_Osservatore 2009 14 91 OK
HSD_IT_BZ_Maia_Alta_Osservatore 2010 7 116 OK
HSD_IT_BZ_Maia_Alta_Osservatore 2011 0 NA OK
HSD_IT_BZ_Maia_Alta_Osservatore 2012 0 NA OK
HSD_IT_BZ_Maia_Alta_Osservatore 2013 4 63 OK
HSD_IT_BZ_Maia_Alta_Osservatore 2014 4 136 OK
HSD_IT_BZ_Maia_Alta_Osservatore 2015 0 NA OK
HSD_IT_BZ_Maia_Alta_Osservatore 2016 3 124 OK
HSD_IT_BZ_Maia_Alta_Osservatore 2017 0 NA OK
HSD_IT_BZ_Maia_Alta_Osservatore 2018 0 NA OK
HSD_IT_BZ_Maia_Alta_Osservatore 2019 10 154 OK
HSD_IT_BZ_Mazia_Osservatore 2001 78 121 OK
HSD_IT_BZ_Mazia_Osservatore 2002 20 169 OK
HSD_IT_BZ_Mazia_Osservatore 2003 18 145 OK
HSD_IT_BZ_Mazia_Osservatore 2004 59 109 OK
HSD_IT_BZ_Mazia_Osservatore 2005 12 174 OK
HSD_IT_BZ_Mazia_Osservatore 2006 64 87 OK
HSD_IT_BZ_Mazia_Osservatore 2007 10 143 OK
HSD_IT_BZ_Mazia_Osservatore 2008 59 109 OK
HSD_IT_BZ_Mazia_Osservatore 2009 65 134 OK
HSD_IT_BZ_Mazia_Osservatore 2010 111 91 OK
HSD_IT_BZ_Mazia_Osservatore 2011 63 77 OK
HSD_IT_BZ_Mazia_Osservatore 2012 73 106 OK
HSD_IT_BZ_Mazia_Osservatore 2013 40 88 OK
HSD_IT_BZ_Mazia_Osservatore 2014 51 144 OK
HSD_IT_BZ_Mazia_Osservatore 2015 30 139 OK
HSD_IT_BZ_Mazia_Osservatore 2016 25 124 OK
HSD_IT_BZ_Mazia_Osservatore 2017 12 67 OK
HSD_IT_BZ_Mazia_Osservatore 2018 96 101 OK
HSD_IT_BZ_Mazia_Osservatore 2019 49 123 OK
HSD_IT_BZ_Melago_Osservatore 2001 182 61 OK
HSD_IT_BZ_Melago_Osservatore 2002 131 85 OK
HSD_IT_BZ_Melago_Osservatore 2003 141 67 OK
HSD_IT_BZ_Melago_Osservatore 2004 148 86 OK
HSD_IT_BZ_Melago_Osservatore 2005 140 68 OK
HSD_IT_BZ_Melago_Osservatore 2006 149 82 OK
HSD_IT_BZ_Melago_Osservatore 2007 123 97 OK
HSD_IT_BZ_Melago_Osservatore 2008 174 70 OK
HSD_IT_BZ_Melago_Osservatore 2009 153 73 OK
HSD_IT_BZ_Melago_Osservatore 2010 145 84 OK
HSD_IT_BZ_Melago_Osservatore 2011 144 70 OK
HSD_IT_BZ_Melago_Osservatore 2012 118 96 OK
HSD_IT_BZ_Melago_Osservatore 2013 150 82 OK
HSD_IT_BZ_Melago_Osservatore 2014 125 76 OK
HSD_IT_BZ_Melago_Osservatore 2015 162 71 OK
HSD_IT_BZ_Melago_Osservatore 2016 92 124 OK
HSD_IT_BZ_Melago_Osservatore 2017 81 126 OK
HSD_IT_BZ_Melago_Osservatore 2018 170 66 OK
HSD_IT_BZ_Meltina_Osservatore 2001 10 118 NO
HSD_IT_BZ_Meltina_Osservatore 2002 4 145 NO
HSD_IT_BZ_Meltina_Osservatore 2003 12 143 NO
HSD_IT_BZ_Meltina_Osservatore 2004 39 119 NO
HSD_IT_BZ_Meltina_Osservatore 2005 14 118 NO
HSD_IT_BZ_Meltina_Osservatore 2006 49 89 NO
HSD_IT_BZ_Meltina_Osservatore 2007 10 143 NO
HSD_IT_BZ_Meltina_Osservatore 2008 15 136 NO
HSD_IT_BZ_Meltina_Osservatore 2009 106 82 NO
HSD_IT_BZ_Meltina_Osservatore 2010 32 120 NO
HSD_IT_BZ_Meltina_Osservatore 2011 15 87 NO
HSD_IT_BZ_Meltina_Osservatore 2012 12 124 NO
HSD_IT_BZ_Meltina_Osservatore 2013 31 137 NO
HSD_IT_BZ_Meltina_Osservatore 2014 70 113 NO
HSD_IT_BZ_Meltina_Osservatore 2015 1 153 NO
HSD_IT_BZ_Meltina_Osservatore 2016 15 161 NO
HSD_IT_BZ_Meltina_Osservatore 2017 8 156 NO
HSD_IT_BZ_Meltina_Osservatore 2018 33 118 NO
HSD_IT_BZ_Molini_di_Tures_Osservatore 2001 66 118 OK
HSD_IT_BZ_Molini_di_Tures_Osservatore 2002 0 NA OK
HSD_IT_BZ_Molini_di_Tures_Osservatore 2003 3 102 OK
HSD_IT_BZ_Molini_di_Tures_Osservatore 2004 49 121 OK
HSD_IT_BZ_Molini_di_Tures_Osservatore 2005 12 155 OK
HSD_IT_BZ_Molini_di_Tures_Osservatore 2006 112 87 OK
HSD_IT_BZ_Molini_di_Tures_Osservatore 2007 27 143 OK
HSD_IT_BZ_Molini_di_Tures_Osservatore 2008 22 127 OK
HSD_IT_BZ_Molini_di_Tures_Osservatore 2009 107 82 OK
HSD_IT_BZ_Molini_di_Tures_Osservatore 2010 89 97 OK
HSD_IT_BZ_Molini_di_Tures_Osservatore 2011 49 90 OK
HSD_IT_BZ_Molini_di_Tures_Osservatore 2012 82 99 OK
HSD_IT_BZ_Molini_di_Tures_Osservatore 2013 50 138 OK
HSD_IT_BZ_Molini_di_Tures_Osservatore 2014 24 132 OK
HSD_IT_BZ_Molini_di_Tures_Osservatore 2015 8 149 OK
HSD_IT_BZ_Molini_di_Tures_Osservatore 2016 9 126 OK
HSD_IT_BZ_Molini_di_Tures_Osservatore 2017 18 135 OK
HSD_IT_BZ_Monte_Maria_Osservatore 2001 22 144 OK
HSD_IT_BZ_Monte_Maria_Osservatore 2002 10 168 OK
HSD_IT_BZ_Monte_Maria_Osservatore 2003 9 104 OK
HSD_IT_BZ_Monte_Maria_Osservatore 2004 29 112 OK
HSD_IT_BZ_Monte_Maria_Osservatore 2005 16 165 OK
HSD_IT_BZ_Monte_Maria_Osservatore 2006 40 169 OK
HSD_IT_BZ_Monte_Maria_Osservatore 2007 21 144 OK
HSD_IT_BZ_Monte_Maria_Osservatore 2008 25 126 OK
HSD_IT_BZ_Monte_Maria_Osservatore 2009 48 140 OK
HSD_IT_BZ_Monte_Maria_Osservatore 2010 61 114 OK
HSD_IT_BZ_Monte_Maria_Osservatore 2011 38 76 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2001 19 118 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2002 14 172 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2003 10 130 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2004 44 121 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2005 41 118 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2006 124 88 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2007 20 142 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2008 40 127 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2009 124 82 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2010 127 91 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2011 60 79 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2012 43 105 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2013 92 133 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2014 81 118 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2015 16 175 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2016 40 162 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2017 14 158 OK
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 2018 89 115 OK
HSD_IT_BZ_Ora_Osservatore 2008 0 NA OK
HSD_IT_BZ_Ora_Osservatore 2009 28 93 OK
HSD_IT_BZ_Ora_Osservatore 2010 26 114 OK
HSD_IT_BZ_Ora_Osservatore 2011 8 87 OK
HSD_IT_BZ_Ora_Osservatore 2012 5 124 OK
HSD_IT_BZ_Ora_Osservatore 2013 11 113 OK
HSD_IT_BZ_Ora_Osservatore 2014 4 126 OK
HSD_IT_BZ_Ora_Osservatore 2015 6 154 OK
HSD_IT_BZ_Ora_Osservatore 2016 7 123 OK
HSD_IT_BZ_Ora_Osservatore 2017 2 136 OK
HSD_IT_BZ_Ora_Osservatore 2018 15 115 OK
HSD_IT_BZ_Ora_Osservatore 2019 15 151 OK
HSD_IT_BZ_Ortisei_Osservatore 2001 25 140 NO
HSD_IT_BZ_Ortisei_Osservatore 2002 4 159 NO
HSD_IT_BZ_Ortisei_Osservatore 2003 8 115 NO
HSD_IT_BZ_Ortisei_Osservatore 2004 45 115 NO
HSD_IT_BZ_Ortisei_Osservatore 2005 20 90 NO
HSD_IT_BZ_Ortisei_Osservatore 2006 75 86 NO
HSD_IT_BZ_Ortisei_Osservatore 2007 13 144 NO
HSD_IT_BZ_Ortisei_Osservatore 2008 13 137 NO
HSD_IT_BZ_Ortisei_Osservatore 2009 104 91 NO
HSD_IT_BZ_Ortisei_Osservatore 2010 105 91 NO
HSD_IT_BZ_Ortisei_Osservatore 2011 39 104 NO
HSD_IT_BZ_Ortisei_Osservatore 2012 71 105 NO
HSD_IT_BZ_Ortisei_Osservatore 2013 33 157 NO
HSD_IT_BZ_Ortisei_Osservatore 2014 54 141 NO
HSD_IT_BZ_Ortisei_Osservatore 2015 20 148 NO
HSD_IT_BZ_Ortisei_Osservatore 2016 14 188 NO
HSD_IT_BZ_Ortisei_Osservatore 2017 7 156 NO
HSD_IT_BZ_Ortisei_Osservatore 2018 75 117 NO
HSD_IT_BZ_Ortisei_Osservatore 2019 32 141 NO
HSD_IT_BZ_Pennes_Osservatore 2001 152 61 OK
HSD_IT_BZ_Pennes_Osservatore 2002 30 161 OK
HSD_IT_BZ_Pennes_Osservatore 2003 86 105 OK
HSD_IT_BZ_Pennes_Osservatore 2004 145 78 OK
HSD_IT_BZ_Pennes_Osservatore 2005 109 91 OK
HSD_IT_BZ_Pennes_Osservatore 2006 122 87 OK
HSD_IT_BZ_Pennes_Osservatore 2007 99 97 OK
HSD_IT_BZ_Pennes_Osservatore 2008 139 71 OK
HSD_IT_BZ_Pennes_Osservatore 2009 147 82 OK
HSD_IT_BZ_Pennes_Osservatore 2010 144 90 OK
HSD_IT_BZ_Pennes_Osservatore 2011 126 76 OK
HSD_IT_BZ_Pennes_Osservatore 2012 81 98 OK
HSD_IT_BZ_Pennes_Osservatore 2013 137 91 OK
HSD_IT_BZ_Pennes_Osservatore 2014 120 106 OK
HSD_IT_BZ_Pennes_Osservatore 2015 78 126 OK
HSD_IT_BZ_Pennes_Osservatore 2016 97 123 OK
HSD_IT_BZ_Plata_Osservatore 2001 33 149 OK
HSD_IT_BZ_Plata_Osservatore 2002 6 90 OK
HSD_IT_BZ_Plata_Osservatore 2003 31 79 OK
HSD_IT_BZ_Plata_Osservatore 2004 50 114 OK
HSD_IT_BZ_Plata_Osservatore 2005 35 158 OK
HSD_IT_BZ_Plata_Osservatore 2006 40 168 OK
HSD_IT_BZ_Plata_Osservatore 2007 16 118 OK
HSD_IT_BZ_Plata_Osservatore 2008 22 99 OK
HSD_IT_BZ_Plata_Osservatore 2009 105 93 OK
HSD_IT_BZ_Plata_Osservatore 2010 94 92 OK
HSD_IT_BZ_Plata_Osservatore 2011 39 92 OK
HSD_IT_BZ_Plata_Osservatore 2012 84 94 OK
HSD_IT_BZ_Plata_Osservatore 2013 39 91 OK
HSD_IT_BZ_Plata_Osservatore 2014 98 98 OK
HSD_IT_BZ_Plata_Osservatore 2015 23 136 OK
HSD_IT_BZ_Plata_Osservatore 2016 38 160 OK
HSD_IT_BZ_Plata_Osservatore 2017 17 133 OK
HSD_IT_BZ_Plata_Osservatore 2018 109 100 OK
HSD_IT_BZ_Plata_Osservatore 2019 27 102 OK
HSD_IT_BZ_Prato_allo_Stelvio_Osservatore 2007 24 141 OK
HSD_IT_BZ_Prato_allo_Stelvio_Osservatore 2008 20 126 OK
HSD_IT_BZ_Prato_allo_Stelvio_Osservatore 2009 107 91 OK
HSD_IT_BZ_Prato_allo_Stelvio_Osservatore 2010 62 114 OK
HSD_IT_BZ_Prato_allo_Stelvio_Osservatore 2011 21 87 OK
HSD_IT_BZ_Prato_allo_Stelvio_Osservatore 2012 14 122 OK
HSD_IT_BZ_Prato_allo_Stelvio_Osservatore 2013 20 105 OK
HSD_IT_BZ_Prato_allo_Stelvio_Osservatore 2014 77 111 OK
HSD_IT_BZ_Prato_allo_Stelvio_Osservatore 2015 13 158 OK
HSD_IT_BZ_Prato_allo_Stelvio_Osservatore 2016 15 124 OK
HSD_IT_BZ_Prato_allo_Stelvio_Osservatore 2017 5 136 OK
HSD_IT_BZ_Prato_allo_Stelvio_Osservatore 2018 74 119 OK
HSD_IT_BZ_Prato_allo_Stelvio_Osservatore 2019 20 155 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2001 75 130 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2002 22 169 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2003 32 79 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2004 136 98 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2005 90 115 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2006 69 145 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2007 38 158 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2008 63 96 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2009 148 77 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2010 76 141 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2011 87 67 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2012 108 98 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2013 128 92 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2014 106 104 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2015 38 132 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2016 93 129 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2017 39 124 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2018 125 97 OK
HSD_IT_BZ_Racines_di_Dentro_Osservatore 2019 83 96 OK
HSD_IT_BZ_Redagno_Osservatore 2001 51 118 OK
HSD_IT_BZ_Redagno_Osservatore 2002 15 171 OK
HSD_IT_BZ_Redagno_Osservatore 2003 10 140 OK
HSD_IT_BZ_Redagno_Osservatore 2004 43 170 OK
HSD_IT_BZ_Redagno_Osservatore 2005 25 115 OK
HSD_IT_BZ_Redagno_Osservatore 2006 125 88 OK
HSD_IT_BZ_Redagno_Osservatore 2007 16 145 OK
HSD_IT_BZ_Redagno_Osservatore 2008 45 128 OK
HSD_IT_BZ_Redagno_Osservatore 2009 129 83 OK
HSD_IT_BZ_Redagno_Osservatore 2010 109 91 OK
HSD_IT_BZ_Redagno_Osservatore 2011 29 108 OK
HSD_IT_BZ_Redagno_Osservatore 2012 19 140 OK
HSD_IT_BZ_Redagno_Osservatore 2013 134 90 OK
HSD_IT_BZ_Redagno_Osservatore 2014 62 139 OK
HSD_IT_BZ_Redagno_Osservatore 2015 15 173 OK
HSD_IT_BZ_Redagno_Osservatore 2016 41 162 OK
HSD_IT_BZ_Redagno_Osservatore 2017 14 156 OK
HSD_IT_BZ_Redagno_Osservatore 2018 40 167 OK
HSD_IT_BZ_Redagno_Osservatore 2019 26 153 OK
HSD_IT_BZ_Ridanna_Osservatore 2001 148 61 OK
HSD_IT_BZ_Ridanna_Osservatore 2002 116 96 OK
HSD_IT_BZ_Ridanna_Osservatore 2003 91 106 OK
HSD_IT_BZ_Ridanna_Osservatore 2004 137 86 OK
HSD_IT_BZ_Ridanna_Osservatore 2005 129 72 OK
HSD_IT_BZ_Ridanna_Osservatore 2006 141 88 OK
HSD_IT_BZ_Ridanna_Osservatore 2007 49 147 OK
HSD_IT_BZ_Ridanna_Osservatore 2008 164 70 OK
HSD_IT_BZ_Ridanna_Osservatore 2009 154 74 OK
HSD_IT_BZ_Ridanna_Osservatore 2010 127 93 OK
HSD_IT_BZ_Ridanna_Osservatore 2011 133 79 OK
HSD_IT_BZ_Ridanna_Osservatore 2012 109 96 OK
HSD_IT_BZ_Ridanna_Osservatore 2013 115 108 OK
HSD_IT_BZ_Rifiano_Beobachter 2007 6 140 OK
HSD_IT_BZ_Rifiano_Beobachter 2008 5 126 OK
HSD_IT_BZ_Rifiano_Beobachter 2009 9 99 OK
HSD_IT_BZ_Rifiano_Beobachter 2010 0 NA OK
HSD_IT_BZ_Rifiano_Beobachter 2011 10 93 OK
HSD_IT_BZ_Rifiano_Beobachter 2012 0 NA OK
HSD_IT_BZ_Rifiano_Beobachter 2013 3 105 OK
HSD_IT_BZ_Rifiano_Beobachter 2014 4 136 OK
HSD_IT_BZ_Rifiano_Beobachter 2015 0 NA OK
HSD_IT_BZ_Rifiano_Beobachter 2016 4 187 OK
HSD_IT_BZ_Rifiano_Beobachter 2017 0 NA OK
HSD_IT_BZ_Rifiano_Beobachter 2018 10 118 OK
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2001 130 119 NO
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2002 45 121 NO
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2003 70 127 NO
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2004 113 100 NO
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2005 71 137 NO
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2006 93 127 NO
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2007 41 178 NO
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2008 160 70 NO
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2009 153 77 NO
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2010 135 85 NO
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2011 83 106 NO
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2012 74 136 NO
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2013 160 72 NO
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2014 42 157 NO
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2015 141 91 NO
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2016 97 136 NO
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2017 48 150 NO
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2018 136 97 NO
HSD_IT_BZ_S_Cassiano_Osservatore 2001 84 81 OK
HSD_IT_BZ_S_Cassiano_Osservatore 2002 20 170 OK
HSD_IT_BZ_S_Cassiano_Osservatore 2003 74 97 OK
HSD_IT_BZ_S_Cassiano_Osservatore 2004 136 88 OK
HSD_IT_BZ_S_Cassiano_Osservatore 2005 82 90 OK
HSD_IT_BZ_S_Cassiano_Osservatore 2006 118 86 OK
HSD_IT_BZ_S_Cassiano_Osservatore 2007 38 98 OK
HSD_IT_BZ_S_Cassiano_Osservatore 2008 52 136 OK
HSD_IT_BZ_S_Cassiano_Osservatore 2009 139 83 OK
HSD_IT_BZ_S_Cassiano_Osservatore 2010 124 91 OK
HSD_IT_BZ_S_Cassiano_Osservatore 2011 101 77 OK
HSD_IT_BZ_S_Cassiano_Osservatore 2012 77 105 OK
HSD_IT_BZ_S_Cassiano_Osservatore 2013 137 90 OK
HSD_IT_BZ_S_Cassiano_Osservatore 2014 112 108 OK
HSD_IT_BZ_S_Cassiano_Osservatore 2015 50 151 OK
HSD_IT_BZ_S_Cassiano_Osservatore 2016 59 156 OK
HSD_IT_BZ_S_Cassiano_Osservatore 2017 14 174 OK
HSD_IT_BZ_S_Cassiano_Osservatore 2018 87 116 OK
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 2001 99 106 OK
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 2002 24 108 OK
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 2003 71 107 OK
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 2004 67 100 OK
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 2005 44 131 OK
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 2006 68 88 OK
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 2007 52 140 OK
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 2008 57 124 OK
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 2009 91 124 OK
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 2010 107 90 OK
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 2011 84 77 OK
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 2012 47 140 OK
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 2013 74 141 OK
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 2014 81 113 OK
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 2015 24 141 OK
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 2016 76 124 OK
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 2017 59 135 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2001 14 140 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2002 3 146 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2003 5 144 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2004 41 120 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2005 20 118 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2006 91 89 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2007 7 142 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2008 8 128 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2009 34 137 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2010 47 114 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2011 12 91 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2012 11 122 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2013 16 105 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2014 27 136 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2015 5 142 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2016 6 124 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2017 3 136 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2018 50 117 OK
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 2019 19 153 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2001 12 116 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2002 5 169 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2003 12 138 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2004 22 121 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2005 20 113 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2006 25 119 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2007 13 141 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2008 22 128 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2009 47 133 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2010 27 115 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2011 16 81 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2012 27 110 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2013 15 137 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2014 40 136 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2015 13 150 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2016 11 166 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2017 9 80 OK
HSD_IT_BZ_S_Pancrazio_Osservatore 2018 53 118 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2001 87 118 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2002 20 168 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2003 24 140 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2004 82 120 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2005 106 92 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2006 133 87 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2007 46 144 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2008 142 70 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2009 135 81 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2010 126 91 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2011 105 80 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2012 95 96 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2013 105 89 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2014 86 115 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2015 60 137 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2016 89 124 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2017 69 127 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2018 123 101 OK
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 2019 135 85 OK
HSD_IT_BZ_S_Valpurga_d_Ultimo_Osservatore 2005 26 135 OK
HSD_IT_BZ_S_Valpurga_d_Ultimo_Osservatore 2006 46 149 OK
HSD_IT_BZ_S_Valpurga_d_Ultimo_Osservatore 2007 18 98 OK
HSD_IT_BZ_San_Candido_Osservatore 2010 110 91 NO
HSD_IT_BZ_San_Candido_Osservatore 2011 57 82 NO
HSD_IT_BZ_San_Candido_Osservatore 2012 85 99 NO
HSD_IT_BZ_San_Candido_Osservatore 2013 89 130 NO
HSD_IT_BZ_San_Candido_Osservatore 2014 82 116 NO
HSD_IT_BZ_San_Candido_Osservatore 2015 14 149 NO
HSD_IT_BZ_San_Candido_Osservatore 2016 34 170 NO
HSD_IT_BZ_San_Candido_Osservatore 2017 18 155 NO
HSD_IT_BZ_San_Candido_Osservatore 2018 118 91 NO
HSD_IT_BZ_San_Candido_Osservatore 2019 64 126 NO
HSD_IT_BZ_San_Martino_Osservatore 2001 41 133 NO
HSD_IT_BZ_San_Martino_Osservatore 2002 6 182 NO
HSD_IT_BZ_San_Martino_Osservatore 2003 18 141 NO
HSD_IT_BZ_San_Martino_Osservatore 2004 50 120 NO
HSD_IT_BZ_San_Martino_Osservatore 2005 21 155 NO
HSD_IT_BZ_San_Martino_Osservatore 2006 49 155 NO
HSD_IT_BZ_San_Martino_Osservatore 2007 22 158 NO
HSD_IT_BZ_San_Martino_Osservatore 2008 20 126 NO
HSD_IT_BZ_San_Martino_Osservatore 2009 44 174 NO
HSD_IT_BZ_San_Martino_Osservatore 2010 28 168 NO
HSD_IT_BZ_San_Martino_Osservatore 2011 28 92 NO
