name	lon	lat	ele	lon_DEM	lat_DEM	ele_DEM	diff	mark
IT_VDA_AO_GRESSONEY_SAINT_JEAN-BIELTSCHOCKE_3040	7.83305	45.7674	1370	7.83291666666667	45.7673611111111	1374	-4	ok
IT_VDA_AO_CHAMPORCHER-PETIT_MONT_BLANC_3050	7.60947	45.6247	1640	7.60958333333333	45.6245833333333	1621	19	NO
IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060	7.11374	45.5604	1794	7.11375	45.5604166666667	1799	-5	ok
IT_VDA_AO_VALSAVARENCHE-PONT_3070	7.20093	45.5268	1951	7.20097222222222	45.5268055555556	1959	-8	ok
IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080	7.47806	45.79	1675	7.47819444444444	45.7898611111111	1675	0	ok
IT_VDA_AO_COURMAYEUR-DOLONNE_3110	6.96642	45.7945	1200	6.96652777777778	45.7945833333333	1188	12	ok
IT_VDA_AO_VALTOURNENCHE-BREUIL_CERVINIA_3590	7.62623	45.9314	1998	7.62625	45.9315277777778	1996	2	ok
IT_VDA_AO_SAINT_CHRISTOPHE-AEROPORTO_4090	7.36344	45.7393	545	7.36347222222222	45.7393055555556	546	-1	ok
IT_VEN_BL_MONTI_ALTI_DI_ORNELLA_382	11.886278	46.47569	2227	11.88625	46.4756944444444	2227	0	ok
IT_VEN_BL_CIMA_PRADAZZO_383	11.822667	46.3559	2195	11.8226388888889	46.3559722222222	2198	-3	ok
IT_VEN_BL_COL_DEI_BALDI_384	12.073133	46.41522	1913	12.0731944444444	46.4151388888889	1915	-2	ok
IT_VEN_BL_RA_VALLES_385	12.07692	46.54917	2592	12.0768055555556	46.5493055555556	2596	-4	ok
IT_VEN_VI_MONTE_LISSER_386	11.650972	45.95425	1422	11.6509722222222	45.9543055555556	1411	11	ok
IT_VEN_VR_MONTE_BALDO_387	10.865694	45.77314	1756	10.8656944444444	45.7731944444444	1756	0	ok
IT_VEN_BL_FAVERGHERA_388	12.30125	46.07508	1603	12.30125	46.0751388888889	1607	-4	ok
IT_VEN_BL_CASERA_DOANA_389	12.540972	46.48119	1887	12.5409722222222	46.48125	1893	-6	ok
IT_VEN_BL_MALGA_LOSCH_390	11.959472	46.26239	1757	11.9595833333333	46.2623611111111	1760	-3	ok
IT_VEN_TV_MONTE_GRAPPA_391	11.782467	45.8694	1540	11.7823611111111	45.8693055555556	1542	-2	ok
IT_VEN_VR_MONTE_TOMBA_392	11.068889	45.68342	1624	11.0690277777778	45.6834722222222	1619	5	ok
IT_VEN_VI_PASSO_CAMPOGROSSO_393	11.168389	45.7285	1462	11.1684722222222	45.7284722222222	1459	3	ok
IT_VEN_BL_MONTE_PIANA_394	12.250263	46.61342	2262	12.2501388888889	46.6134722222222	2262	0	ok
IT_VEN_BL_CASERA_COLTRONDO_395	12.443528	46.66519	1929	12.4434722222222	46.6651388888889	1934	-5	ok
IT_VEN_VI_CAMPOMOLON_396	11.272917	45.87317	1732	11.2729166666667	45.8731944444444	1733	-1	ok
IT_VEN_BL_CASERA_PALANTINA_397	12.475889	46.11894	1492	12.4759722222222	46.1190277777778	1492	0	ok
IT_VEN_VI_MALGA_LARICI_398	11.4193	45.96362	1606	11.4193055555556	45.96375	1611	-5	ok
IT_VEN_BL_PASSO_FALZAREGO_347	12.028025	46.52017	1988	12.0279166666667	46.5201388888889	1991	-3	ok
IT_PIE_AL_BRIC_CASTELLARO	8.79028	44.64278	415	8.79041666666667	44.6429166666667	402	13	ok
IT_PIE_AL_CAPANNE_MARCAROLO	8.76833	44.56306	780	8.76819444444444	44.5631944444444	788	-8	ok
IT_PIE_AL_PIANI_DI_CARREGA	9.1875	44.61361	1245	9.18763888888889	44.6134722222222	1245	0	ok
