data swe mean_swe covered mean_over_covered
1958-09-02 1.27991468937637 8.41956846476799 878 2444.84897455702
1958-09-03 1.27807717514504 8.40744574684579 853 2512.88007104816
1958-09-04 1.27522476913752 8.38865821159568 844 2534.00094751722
1958-09-05 1.27203462194602 8.36766203951465 838 2545.75633011492
1958-09-06 1.267410321796 8.33719694748932 834 2548.65311625821
1958-09-07 1.2625428400037 8.30513079002171 831 2548.01612520677
1958-09-08 1.25775153068156 8.2735247142421 829 2544.44318386096
1958-09-09 1.25388640678721 8.24803745518482 829 2536.60482175733
1958-09-10 1.25069754186888 8.22700088611389 827 2536.25405431151
1958-09-11 1.24968414017306 8.22034626361146 848 2471.44516539387
1958-09-12 1.24840466964967 8.21193602439472 827 2531.60979607673
1958-09-13 1.24684665445111 8.20169365359699 823 2540.74118915943
1958-09-14 1.24381666164097 8.18173529782879 821 2540.73275994732
1958-09-15 1.23962021519081 8.15408020842799 816 2547.66042061143
1958-09-16 1.23560462932338 8.12761392255082 813 2548.76174313438
1958-09-17 1.234063267176 8.11739276148434 810 2554.9844468311
1958-09-18 1.23613696767276 8.13102949384531 954 2172.97075522574
1958-09-19 1.23630650691895 8.13219482907016 996 2081.63775488581
1958-09-20 1.23536451640194 8.12597990303313 890 2327.78281152607
1958-09-21 1.23639974229701 8.13274236269608 816 2540.99362513692
1958-09-22 1.24276143479686 8.17472730879287 1177 1770.73483611219
1958-09-23 1.26965017376011 8.35334516688806 5832 365.173817497133
1958-09-24 1.26273839889934 8.30752066285129 3777 560.765343000953
1958-09-25 1.25332700189932 8.24512709953575 2447 859.053289396706
1958-09-26 1.24794683224276 8.20942102536675 1810 1156.35364631949
1958-09-27 1.24748723703331 8.20637143076844 1741 1201.73613018142
1958-09-28 1.2472284960616 8.20465463928495 1703 1228.29413091036
1958-09-29 1.24687620348869 8.20231026379898 1644 1272.01168130524
1958-09-30 1.2563824714401 8.2651819272233 2567 820.886792959684
1958-10-01 1.32029887922944 8.6852203148882 5072 436.57444883696
1958-10-02 1.34952805771367 8.87787534260565 5699 397.16146630508
1958-10-03 1.34396621732831 8.84132126016272 5081 443.63387061597
1958-10-04 1.33734266189043 8.79767954827464 4537 494.374520280398
1958-10-05 1.35572957345162 8.91770769662484 5869 387.387714254933
1958-10-06 1.35510594493658 8.9140269919288 5184 438.395080173464
1958-10-07 1.36527585000541 8.98041466498348 5860 390.710870179557
1958-10-08 1.37300158052915 9.03143153292162 5998 383.890046807253
1958-10-09 1.35954898881924 8.94321654215367 4379 520.685544790733
1958-10-10 1.34378059823132 8.83959427578139 3743 602.100828267363
1958-10-11 1.3428082062182 8.83315852825538 3427 657.141114659247
1958-10-12 1.35621871653548 8.921675546492 3520 646.190369958433
1958-10-13 1.39961825511313 9.20913548178773 9746 240.9068643769
1958-10-14 1.46159490088383 9.62071654296267 19034 128.864731708778
1958-10-15 1.42950254481737 9.40841221548689 11597 206.836604531396
1958-10-16 1.41327849860828 9.30109001345094 8813 269.070940658043
1958-10-17 1.42597760829986 9.38550230731644 11618 205.959993006768
1958-10-18 1.44839555555861 9.53536522022792 13486 180.264785574843
1958-10-19 1.44873444934853 9.53760839772231 13451 180.776358531537
1958-10-20 1.46465479616051 9.64317693540394 15087 162.957354202835
1958-10-21 1.48336119522149 9.76730157308946 15776 157.846304726213
1958-10-22 1.49571010675802 9.84964916508993 19621 127.984195723401
1958-10-23 1.4953300589876 9.84706239349484 19088 131.523386645217
